Fecha,"Imarpe Santa Rosa - Temperatura Med - Val (ºC)","Imarpe Santa Rosa - Precipitación Acumulada - Val (mm)","Imarpe Santa Rosa - Batería - Val (V)","Imarpe Santa Rosa - Humedad Relativa - Val (%)","Imarpe Santa Rosa - Direccion de Viento - Val (º)","Imarpe Santa Rosa - Velocidad de Viento - Val (m/s)","Imarpe Santa Rosa - Presion Atmosférica - Val (hPa)","Imarpe Santa Rosa - Radiación Solar - Val (W/m2)"
"2025-04-20 19:50",19.0,0.0,13.4,100,139,0.0,1016.4,1
"2025-04-20 20:00",19.0,0.0,13.4,100,141,0.0,1016.4,1
"2025-04-20 20:10",19.0,0.0,13.4,100,139,0.0,1016.4,1
"2025-04-20 20:20",19.1,0.0,13.4,100,140,0.0,1016.6,1
"2025-04-20 20:30",19.0,0.0,13.4,100,151,0.0,1016.6,1
"2025-04-20 20:40",19.0,0.0,13.4,100,146,0.0,1016.7,1
"2025-04-20 20:50",18.9,0.0,13.4,100,145,0.0,1016.7,1
"2025-04-20 21:00",18.9,0.0,13.4,100,149,0.0,1016.8,1
"2025-04-20 21:10",18.9,0.0,13.4,100,150,0.0,1016.7,1
"2025-04-20 21:20",18.8,0.0,13.4,100,147,0.0,1016.7,1
"2025-04-20 21:30",18.8,0.0,13.4,100,148,0.0,1016.7,1
"2025-04-20 21:40",18.8,0.0,13.4,100,142,0.0,1016.7,1
"2025-04-20 21:50",18.7,0.0,13.4,100,148,0.0,1016.7,1
"2025-04-20 22:00",18.7,0.0,13.4,100,149,0.0,1016.7,1
"2025-04-20 22:10",18.7,0.0,13.4,100,149,0.0,1016.7,1
"2025-04-20 22:20",18.6,0.0,13.4,100,146,0.0,1016.7,1
"2025-04-20 22:30",18.6,0.0,13.4,100,146,0.0,1016.7,0
"2025-04-20 22:40",18.6,0.0,13.4,100,144,0.0,1016.7,1
"2025-04-20 22:50",18.6,0.0,13.4,100,145,0.0,1016.7,1
"2025-04-20 23:00",18.6,0.0,13.4,100,145,0.0,1016.7,1
"2025-04-20 23:10",18.6,0.0,13.4,100,139,0.0,1016.7,1
"2025-04-20 23:20",18.6,0.0,13.4,100,139,0.0,1016.7,0
"2025-04-20 23:30",18.6,0.0,13.4,100,143,0.0,1016.7,1
"2025-04-20 23:40",18.6,0.0,13.4,100,146,0.0,1016.7,0
"2025-04-20 23:50",18.5,0.0,13.4,100,144,0.0,1016.6,1
"2025-04-21 00:00",18.5,0.0,13.4,100,143,0.0,1016.6,1
"2025-04-21 00:10",18.5,0.0,13.4,100,148,0.0,1016.6,1
"2025-04-21 00:20",18.5,0.0,13.4,100,141,0.0,1016.6,1
"2025-04-21 00:30",18.5,0.0,13.4,100,136,0.0,1016.5,0
"2025-04-21 00:40",18.5,0.0,13.4,100,146,0.0,1016.4,0
"2025-04-21 00:50",18.4,0.0,13.4,100,145,0.0,1016.3,1
"2025-04-21 01:00",18.4,0.0,13.4,100,146,0.0,1016.3,1
"2025-04-21 01:10",18.4,0.0,13.4,100,150,0.0,1016.3,0
"2025-04-21 01:20",18.3,0.0,13.4,100,155,0.0,1016.4,0
"2025-04-21 01:30",18.3,0.0,13.3,100,158,0.0,1016.3,1
"2025-04-21 01:40",18.3,0.0,13.3,100,156,0.0,1016.4,1
"2025-04-21 01:50",18.3,0.0,13.3,100,151,0.0,1016.5,1
"2025-04-21 02:00",18.3,0.0,13.3,100,149,0.0,1016.4,0
"2025-04-21 02:10",18.3,0.0,13.3,100,141,0.0,1016.3,1
"2025-04-21 02:20",18.3,0.0,13.3,100,146,0.0,1016.3,1
"2025-04-21 02:30",18.3,0.0,13.3,100,148,0.0,1016.3,1
"2025-04-21 02:40",18.3,0.0,13.3,100,141,0.0,1016.4,1
"2025-04-21 02:50",18.3,0.0,13.3,100,150,0.0,1016.4,1
"2025-04-21 03:00",18.3,0.0,13.3,100,148,0.0,1016.5,1
"2025-04-21 03:10",18.3,0.0,13.3,100,146,0.0,1016.5,0
"2025-04-21 03:20",18.3,0.0,13.3,100,145,0.0,1016.5,1
"2025-04-21 03:30",18.3,0.0,13.3,100,144,0.0,1016.5,1
"2025-04-21 03:40",18.3,0.0,13.3,100,143,0.0,1016.5,0
"2025-04-21 03:50",18.3,0.0,13.3,100,135,0.0,1016.5,1
"2025-04-21 04:00",18.3,0.0,13.3,100,124,0.0,1016.6,0
"2025-04-21 04:10",18.3,0.0,13.3,100,124,0.0,1016.5,0
"2025-04-21 04:20",18.4,0.0,13.3,100,142,0.0,1016.5,1
"2025-04-21 04:30",18.3,0.0,13.3,100,143,0.0,1016.5,1
"2025-04-21 04:40",18.3,0.0,13.3,100,134,0.0,1016.5,0
"2025-04-21 04:50",18.4,0.0,13.3,100,140,0.0,1016.7,1
"2025-04-21 05:00",18.3,0.0,13.3,100,145,0.0,1016.7,1
"2025-04-21 05:10",18.3,0.0,13.3,100,142,0.0,1016.7,0
"2025-04-21 05:20",18.3,0.0,13.3,100,139,0.0,1016.8,1
"2025-04-21 05:30",18.3,0.0,13.3,100,146,0.0,1016.8,0
"2025-04-21 05:40",18.2,0.0,13.3,100,155,0.0,1016.7,0
"2025-04-21 05:50",18.1,0.0,13.3,100,157,0.0,1016.8,0
"2025-04-21 06:00",18.1,0.0,13.3,100,160,0.0,1017.0,0
"2025-04-21 06:10",18.1,0.0,13.3,100,160,0.0,1017.0,0
"2025-04-21 06:20",18.1,0.0,13.3,100,150,0.0,1017.0,0
"2025-04-21 06:30",18.0,0.0,13.3,100,148,0.0,1017.0,1
"2025-04-21 06:40",18.0,0.0,13.3,100,157,0.0,1017.0,7
"2025-04-21 06:50",18.0,0.0,13.3,100,155,0.0,1017.1,17
"2025-04-21 07:00",18.0,0.0,13.3,100,151,0.0,1017.2,25
"2025-04-21 07:10",18.0,0.0,13.4,100,153,0.0,1017.3,33
"2025-04-21 07:20",18.0,0.0,13.4,100,150,0.0,1017.4,41
"2025-04-21 07:30",18.1,0.0,13.5,100,152,0.0,1017.4,49
"2025-04-21 07:40",18.1,0.0,13.7,100,147,0.0,1017.6,61
"2025-04-21 07:50",18.2,0.0,13.9,100,143,0.0,1017.5,89
"2025-04-21 08:00",18.3,0.0,14.2,100,140,0.0,1017.6,127
"2025-04-21 08:10",18.3,0.0,14.4,100,147,0.0,1017.7,158
"2025-04-21 08:20",18.4,0.0,14.5,100,150,0.0,1017.7,166
"2025-04-21 08:30",18.4,0.0,14.5,100,151,0.0,1017.7,160
"2025-04-21 08:40",18.3,0.0,14.6,100,150,0.0,1017.7,154
"2025-04-21 08:50",18.4,0.0,14.6,100,153,0.0,1017.7,169
"2025-04-21 09:00",18.4,0.0,14.7,100,150,0.0,1017.9,191
"2025-04-21 09:10",18.5,0.0,14.7,100,148,0.0,1017.8,203
"2025-04-21 09:20",18.6,0.0,14.7,100,150,0.0,1017.8,230
"2025-04-21 09:30",18.7,0.0,14.7,100,146,0.0,1017.8,258
"2025-04-21 09:40",18.8,0.0,14.8,100,149,0.0,1017.8,290
"2025-04-21 09:50",18.8,0.0,14.8,100,145,0.0,1017.8,327
"2025-04-21 10:00",18.9,0.0,14.8,100,145,0.0,1017.8,389
"2025-04-21 10:10",18.8,0.0,14.8,,149,0.0,1017.7,532
"2025-04-21 10:20",18.7,0.0,14.8,,150,0.0,1017.8,933
"2025-04-21 10:30",18.3,0.0,14.8,,149,0.0,1017.8,953
"2025-04-21 10:40",17.8,0.0,14.8,,154,0.0,1017.7,743
"2025-04-21 10:50",17.8,0.0,14.8,,148,0.0,1017.7,487
"2025-04-21 11:00",17.9,0.0,14.8,,149,0.0,1017.6,465
"2025-04-21 11:10",17.9,0.0,14.8,,151,0.0,1017.5,411
"2025-04-21 11:20",18.3,0.0,14.8,,147,0.0,1017.5,825
"2025-04-21 11:30",18.0,0.0,14.8,,150,0.0,1017.4,1020
"2025-04-21 11:40",17.6,0.0,14.8,,153,0.0,1017.3,942
"2025-04-21 11:50",17.5,0.0,14.8,,152,0.0,1017.2,894
"2025-04-21 12:00",17.5,0.0,14.8,,154,0.0,1017.0,670
"2025-04-21 12:10",17.6,0.0,14.8,,153,0.0,1016.9,691
"2025-04-21 12:20",17.6,0.0,14.8,,149,0.0,1016.8,687
"2025-04-21 12:30",17.5,0.0,14.8,,156,0.0,1016.8,923
"2025-04-21 12:40",17.6,0.0,14.8,,153,0.0,1016.6,903
"2025-04-21 12:50",17.6,0.0,14.8,,156,0.0,1016.5,882
"2025-04-21 13:00",17.6,0.0,14.8,,158,0.0,1016.4,888
"2025-04-21 13:10",17.7,0.0,14.8,,156,0.0,1016.3,789
"2025-04-21 13:20",17.5,0.0,14.8,,157,0.0,1016.2,850
"2025-04-21 13:30",17.6,0.0,14.8,,155,0.0,1016.1,714
"2025-04-21 13:40",17.7,0.0,14.8,,155,0.0,1016.0,813
"2025-04-21 13:50",17.7,0.0,14.8,,158,0.0,1015.9,835
"2025-04-21 14:00",17.7,0.0,14.8,,157,0.0,1015.8,805
"2025-04-21 14:10",17.8,0.0,14.8,,157,0.0,1015.8,781
"2025-04-21 14:20",17.6,0.0,14.8,,156,0.0,1015.7,763
"2025-04-21 14:30",17.7,0.0,14.8,,159,0.0,1015.6,666
"2025-04-21 14:40",17.8,0.0,14.8,,159,0.0,1015.5,741
"2025-04-21 14:50",17.8,0.0,14.8,,159,0.0,1015.4,698
"2025-04-21 15:00",17.9,0.0,14.8,,158,0.0,1015.3,664
"2025-04-21 15:10",17.8,0.0,14.8,,158,0.0,1015.2,634
"2025-04-21 15:20",17.9,0.0,14.8,,158,0.0,1015.1,606
"2025-04-21 15:30",18.1,0.0,14.8,,161,0.0,1014.9,579
"2025-04-21 15:40",18.0,0.0,14.8,,160,0.0,1014.9,550
"2025-04-21 15:50",18.0,0.0,14.8,,162,0.0,1014.9,520
"2025-04-21 16:00",17.9,0.0,14.8,,158,0.0,1014.9,488
"2025-04-21 16:10",18.0,0.0,14.8,,157,0.0,1014.9,453
"2025-04-21 16:20",18.2,0.0,14.8,,156,0.0,1014.8,419
"2025-04-21 16:30",18.1,0.0,14.8,,156,0.0,1014.7,384
"2025-04-21 16:40",18.1,0.0,14.8,,155,0.0,1014.8,347
"2025-04-21 16:50",18.2,0.0,14.8,,151,0.0,1014.7,311
"2025-04-21 17:00",18.2,0.0,14.8,,153,0.0,1014.7,273
"2025-04-21 17:10",18.4,0.0,14.8,,152,0.0,1014.6,234
"2025-04-21 17:20",18.5,0.0,14.8,,148,0.0,1014.7,194
"2025-04-21 17:30",18.7,0.0,14.8,,153,0.0,1014.7,158
"2025-04-21 17:40",18.9,0.0,14.8,,150,0.0,1014.7,124
"2025-04-21 17:50",19.0,0.0,14.8,,152,0.0,1014.7,94
"2025-04-21 18:00",19.1,0.0,14.6,,152,0.0,1014.8,59
"2025-04-21 18:10",19.2,0.0,13.9,100,148,0.0,1014.9,32
"2025-04-21 18:20",19.1,0.0,13.6,100,147,0.0,1014.9,9
"2025-04-21 18:30",19.0,0.0,13.5,100,151,0.0,1014.9,3
"2025-04-21 18:40",19.0,0.0,13.4,100,149,0.0,1014.9,1
"2025-04-21 18:50",18.9,0.0,13.4,100,146,0.0,1015.0,0
"2025-04-21 19:00",18.9,0.0,13.4,100,140,0.0,1015.1,0
"2025-04-21 19:10",18.8,0.0,13.4,100,149,0.0,1015.2,0
"2025-04-21 19:20",18.8,0.0,13.4,100,149,0.0,1015.2,0
"2025-04-21 19:30",18.8,0.0,13.4,100,148,0.0,1015.4,0
"2025-04-21 19:40",18.7,0.0,13.4,100,147,0.0,1015.5,0
"2025-04-21 19:50",18.7,0.0,13.4,100,149,0.0,1015.7,0
"2025-04-21 20:00",18.7,0.0,13.4,100,151,0.0,1015.7,0
"2025-04-21 20:10",18.7,0.0,13.4,100,147,0.0,1015.8,0
"2025-04-21 20:20",18.7,0.0,13.4,100,148,0.0,1015.8,1
"2025-04-21 20:30",18.7,0.0,13.4,100,143,0.0,1015.9,0
"2025-04-21 20:40",18.8,0.0,13.4,100,141,0.0,1016.0,0
"2025-04-21 20:50",18.8,0.0,13.4,100,143,0.0,1016.1,1
"2025-04-21 21:00",18.8,0.0,13.4,100,143,0.0,1016.0,1
"2025-04-21 21:10",18.8,0.0,13.4,100,142,0.0,1016.1,1
"2025-04-21 21:20",18.8,0.0,13.4,100,141,0.0,1016.2,1
"2025-04-21 21:30",18.8,0.0,13.4,100,142,0.0,1016.4,0
"2025-04-21 21:40",18.8,0.0,13.4,100,139,0.0,1016.3,0
"2025-04-21 21:50",18.7,0.0,13.4,100,142,0.0,1016.3,0
"2025-04-21 22:00",18.7,0.0,13.4,100,140,0.0,1016.4,0
"2025-04-21 22:10",18.7,0.0,13.4,100,140,0.0,1016.4,0
"2025-04-21 22:20",18.7,0.0,13.4,100,140,0.0,1016.4,0
"2025-04-21 22:30",18.6,0.0,13.4,100,140,0.0,1016.4,0
"2025-04-21 22:40",18.6,0.0,13.4,100,138,0.0,1016.4,0
"2025-04-21 22:50",18.5,0.0,13.4,100,147,0.0,1016.3,0
"2025-04-21 23:00",18.5,0.0,13.4,100,152,0.0,1016.3,0
"2025-04-21 23:10",18.4,0.0,13.4,100,155,0.0,1016.3,0
"2025-04-21 23:20",18.4,0.0,13.4,100,157,0.0,1016.2,0
"2025-04-21 23:30",18.4,0.0,13.4,100,159,0.0,1016.2,0
"2025-04-21 23:40",18.4,0.0,13.4,100,156,0.0,1016.4,0
"2025-04-21 23:50",18.4,0.0,13.4,100,150,0.0,1016.4,0
"2025-04-22 00:00",18.4,0.0,13.4,100,150,0.0,1016.5,0
"2025-04-22 00:10",18.3,0.0,13.4,100,152,0.0,1016.4,0
"2025-04-22 00:20",18.3,0.0,13.4,100,146,0.0,1016.4,0
"2025-04-22 00:30",18.3,0.0,13.4,100,149,0.0,1016.4,0
"2025-04-22 00:40",18.3,0.0,13.4,100,149,0.0,1016.3,0
"2025-04-22 00:50",18.3,0.0,13.4,100,148,0.0,1016.3,0
"2025-04-22 01:00",18.3,0.0,13.4,100,142,0.0,1016.3,0
"2025-04-22 01:10",18.3,0.0,13.4,100,139,0.0,1016.4,0
"2025-04-22 01:20",18.2,0.0,13.4,100,138,0.0,1016.4,0
"2025-04-22 01:30",18.2,0.0,13.3,100,146,0.0,1016.4,0
"2025-04-22 01:40",18.3,0.0,13.3,100,153,0.0,1016.4,0
"2025-04-22 01:50",18.3,0.0,13.3,100,154,0.0,1016.4,0
"2025-04-22 02:00",18.3,0.0,13.3,100,156,0.0,1016.4,0
"2025-04-22 02:10",18.3,0.0,13.3,100,152,0.0,1016.4,0
"2025-04-22 02:20",18.3,0.0,13.3,100,155,0.0,1016.4,0
"2025-04-22 02:30",18.3,0.0,13.3,100,158,0.0,1016.4,0
"2025-04-22 02:40",18.3,0.0,13.3,100,158,0.0,1016.4,1
"2025-04-22 02:50",18.3,0.0,13.3,100,153,0.0,1016.4,0
"2025-04-22 03:00",18.3,0.0,13.3,100,149,0.0,1016.4,0
"2025-04-22 03:10",18.3,0.0,13.3,100,145,0.0,1016.5,0
"2025-04-22 03:20",18.3,0.0,13.3,100,144,0.0,1016.4,1
"2025-04-22 03:30",18.3,0.0,13.3,100,139,0.0,1016.4,1
"2025-04-22 03:40",18.3,0.0,13.3,100,147,0.0,1016.5,1
"2025-04-22 03:50",18.3,0.0,13.3,100,147,0.0,1016.5,1
"2025-04-22 04:00",18.3,0.0,13.3,100,144,0.0,1016.4,1
"2025-04-22 04:10",18.3,0.0,13.3,100,143,0.0,1016.4,1
"2025-04-22 04:20",18.3,0.0,13.3,100,143,0.0,1016.4,1
"2025-04-22 04:30",18.3,0.0,13.3,100,137,0.0,1016.4,1
"2025-04-22 04:40",18.3,0.0,13.3,100,140,0.0,1016.4,1
"2025-04-22 04:50",18.3,0.0,13.3,100,136,0.0,1016.4,1
"2025-04-22 05:00",18.3,0.0,13.3,100,144,0.0,1016.6,1
"2025-04-22 05:10",18.3,0.0,13.3,100,139,0.0,1016.7,1
"2025-04-22 05:20",18.3,0.0,13.3,100,140,0.0,1016.8,1
"2025-04-22 05:30",18.3,0.0,13.3,100,143,0.0,1017.0,1
"2025-04-22 05:40",18.3,0.0,13.3,100,145,0.0,1016.9,1
"2025-04-22 05:50",18.3,0.0,13.3,100,146,0.0,1017.0,0
"2025-04-22 06:00",18.2,0.0,13.3,100,153,0.0,1016.9,0
"2025-04-22 06:10",18.2,0.0,13.3,100,147,0.0,1016.9,0
"2025-04-22 06:20",18.1,0.0,13.3,100,149,0.0,1017.0,0
"2025-04-22 06:30",18.1,0.0,13.3,100,150,0.0,1017.0,1
"2025-04-22 06:40",18.1,0.0,13.3,100,152,0.0,1017.1,5
"2025-04-22 06:50",18.1,0.0,13.3,100,152,0.0,1017.1,12
"2025-04-22 07:00",18.1,0.0,13.3,100,150,0.0,1017.1,19
"2025-04-22 07:10",18.1,0.0,13.3,100,150,0.0,1017.1,30
"2025-04-22 07:20",18.1,0.0,13.5,100,149,0.0,1017.2,51
"2025-04-22 07:30",18.1,0.0,13.8,100,149,0.0,1017.3,72
"2025-04-22 07:40",18.1,0.0,14.0,100,145,0.0,1017.4,91
"2025-04-22 07:50",18.1,0.0,14.2,100,147,0.0,1017.5,122
"2025-04-22 08:00",18.1,0.0,14.4,100,144,0.0,1017.5,147
"2025-04-22 08:10",18.1,0.0,14.4,100,147,0.0,1017.6,179
"2025-04-22 08:20",18.2,0.0,14.6,100,144,0.0,1017.5,211
"2025-04-22 08:30",18.2,0.0,14.7,100,144,0.0,1017.6,234
"2025-04-22 08:40",18.2,0.0,14.7,100,139,0.0,1017.7,262
"2025-04-22 08:50",18.3,0.0,14.7,100,143,0.0,1017.8,293
"2025-04-22 09:00",18.3,0.0,14.7,100,141,0.0,1017.8,302
"2025-04-22 09:10",18.4,0.0,14.8,100,144,0.0,1017.8,426
"2025-04-22 09:20",18.2,0.0,14.8,,144,0.0,1017.9,445
"2025-04-22 09:30",18.2,0.0,14.8,,144,0.0,1017.9,547
"2025-04-22 09:40",18.1,0.0,14.8,,142,0.0,1017.8,546
"2025-04-22 09:50",18.1,0.0,14.8,,144,0.0,1017.7,452
"2025-04-22 10:00",18.1,0.0,14.8,,143,0.0,1017.7,356
"2025-04-22 10:10",18.0,0.0,14.8,,144,0.0,1017.7,401
"2025-04-22 10:20",18.1,0.0,14.8,,145,0.0,1017.7,713
"2025-04-22 10:30",18.1,0.0,14.8,,143,0.0,1017.6,725
"2025-04-22 10:40",18.1,0.0,14.8,,146,0.0,1017.6,707
"2025-04-22 10:50",18.2,0.0,14.8,,147,0.0,1017.4,775
"2025-04-22 11:00",18.2,0.0,14.8,,147,0.0,1017.4,795
"2025-04-22 11:10",18.1,0.0,14.8,,156,0.0,1017.3,837
"2025-04-22 11:20",18.2,0.0,14.8,,151,0.0,1017.2,588
"2025-04-22 11:30",18.3,0.0,14.8,,153,0.0,1017.2,604
"2025-04-22 11:40",18.3,0.0,14.8,,154,0.0,1017.1,644
"2025-04-22 11:50",18.4,0.0,14.8,,158,0.0,1017.1,717
"2025-04-22 12:00",18.5,0.0,14.8,,163,0.0,1017.0,810
"2025-04-22 12:10",18.5,0.0,14.8,,165,0.0,1016.9,784
"2025-04-22 12:20",18.7,0.0,14.8,,165,0.0,1016.8,740
"2025-04-22 12:30",18.6,0.0,14.8,,163,0.0,1016.7,582
"2025-04-22 12:40",18.9,0.0,14.8,,171,0.0,1016.6,824
"2025-04-22 12:50",19.0,0.0,14.8,,172,0.0,1016.4,851
"2025-04-22 13:00",18.9,0.0,14.8,,175,0.0,1016.3,790
"2025-04-22 13:10",18.8,0.0,14.8,,175,0.0,1016.2,769
"2025-04-22 13:20",18.8,0.0,14.8,,173,0.0,1016.2,769
"2025-04-22 13:30",18.7,0.0,14.8,,167,0.0,1016.1,716
"2025-04-22 13:40",18.6,0.0,14.8,,170,0.0,1016.0,686
"2025-04-22 13:50",18.5,0.0,14.8,,168,0.0,1015.9,655
"2025-04-22 14:00",18.4,0.0,14.8,,168,0.0,1015.9,659
"2025-04-22 14:10",18.4,0.0,14.8,,170,0.0,1015.7,636
"2025-04-22 14:20",18.3,0.0,14.8,,175,0.0,1015.5,561
"2025-04-22 14:30",18.3,0.0,14.8,,171,0.0,1015.4,505
"2025-04-22 14:40",18.4,0.0,14.8,,168,0.0,1015.2,508
"2025-04-22 14:50",18.3,0.0,14.8,,165,0.0,1015.2,489
"2025-04-22 15:00",18.5,0.0,14.8,,161,0.0,1015.1,432
"2025-04-22 15:10",18.6,0.0,14.8,,161,0.0,1015.1,382
"2025-04-22 15:20",18.8,0.0,14.8,,161,0.0,1015.1,303
"2025-04-22 15:30",18.9,0.0,14.8,,162,0.0,1015.0,220
"2025-04-22 15:40",18.9,0.0,14.8,,156,0.0,1015.1,204
"2025-04-22 15:50",18.9,0.0,14.8,,153,0.0,1015.1,221
"2025-04-22 16:00",18.9,0.0,14.8,,155,0.0,1015.1,249
"2025-04-22 16:10",18.9,0.0,14.8,,157,0.0,1015.0,285
"2025-04-22 16:20",19.0,0.0,14.8,,158,0.0,1015.0,336
"2025-04-22 16:30",19.0,0.0,14.8,,163,0.0,1015.0,382
"2025-04-22 16:40",18.8,0.0,14.8,,162,0.0,1015.0,346
"2025-04-22 16:50",18.8,0.0,14.8,,158,0.0,1015.0,281
"2025-04-22 17:00",18.8,0.0,14.8,,158,0.0,1014.9,249
"2025-04-22 17:10",18.7,0.0,14.8,,161,0.0,1014.9,207
"2025-04-22 17:20",18.7,0.0,14.8,,165,0.0,1014.9,187
"2025-04-22 17:30",18.7,0.0,14.8,,166,0.0,1015.0,171
"2025-04-22 17:40",18.7,0.0,14.8,,166,0.0,1015.0,120
"2025-04-22 17:50",18.7,0.0,14.8,,163,0.0,1015.0,95
"2025-04-22 18:00",18.6,0.0,14.7,100,160,0.0,1015.0,65
"2025-04-22 18:10",18.6,0.0,14.2,100,159,0.0,1014.9,36
"2025-04-22 18:20",18.6,0.0,13.7,100,159,0.0,1014.9,14
"2025-04-22 18:30",18.5,0.0,13.5,100,158,0.0,1015.0,3
"2025-04-22 18:40",18.5,0.0,13.5,100,153,0.0,1015.1,1
"2025-04-22 18:50",18.5,0.0,13.4,100,149,0.0,1015.3,0
"2025-04-22 19:00",18.5,0.0,13.4,100,138,0.0,1015.4,0
"2025-04-22 19:10",18.5,0.0,13.4,100,148,0.0,1015.4,0
"2025-04-22 19:20",18.5,0.0,13.4,100,142,0.0,1015.6,0
"2025-04-22 19:30",18.4,0.0,13.4,100,139,0.0,1015.7,0
"2025-04-22 19:40",18.4,0.0,13.4,100,140,0.0,1015.8,0
"2025-04-22 19:50",18.4,0.0,13.4,100,140,0.0,1015.9,0
"2025-04-22 20:00",18.4,0.0,13.4,100,143,0.0,1015.9,0
"2025-04-22 20:10",18.4,0.0,13.4,100,150,0.0,1015.9,0
"2025-04-22 20:20",18.3,0.0,13.4,100,151,0.0,1016.0,0
"2025-04-22 20:30",18.3,0.0,13.4,100,150,0.0,1016.0,0
"2025-04-22 20:40",18.3,0.0,13.4,100,154,0.0,1016.0,0
"2025-04-22 20:50",18.3,0.0,13.4,100,149,0.0,1016.1,0
"2025-04-22 21:00",18.3,0.0,13.4,100,146,0.0,1016.3,0
"2025-04-22 21:10",18.3,0.0,13.4,100,153,0.0,1016.3,0
"2025-04-22 21:20",18.3,0.0,13.4,100,146,0.0,1016.3,0
"2025-04-22 21:30",18.3,0.0,13.4,100,148,0.0,1016.5,0
"2025-04-22 21:40",18.3,0.0,13.4,100,148,0.0,1016.5,0
"2025-04-22 21:50",18.3,0.0,13.4,100,152,0.0,1016.6,0
"2025-04-22 22:00",18.2,0.0,13.4,100,150,0.0,1016.5,0
"2025-04-22 22:10",18.2,0.0,13.4,100,149,0.0,1016.6,0
"2025-04-22 22:20",18.2,0.0,13.4,100,148,0.0,1016.6,0
"2025-04-22 22:30",18.2,0.0,13.4,100,147,0.0,1016.6,0
"2025-04-22 22:40",18.2,0.0,13.4,100,147,0.0,1016.6,0
"2025-04-22 22:50",18.2,0.0,13.4,100,149,0.0,1016.6,0
"2025-04-22 23:00",18.2,0.0,13.4,100,145,0.0,1016.8,0
"2025-04-22 23:10",18.2,0.0,13.4,100,147,0.0,1016.8,0
"2025-04-22 23:20",18.2,0.0,13.4,100,149,0.0,1016.8,0
"2025-04-22 23:30",18.1,0.0,13.4,100,146,0.0,1016.8,0
"2025-04-22 23:40",18.1,0.0,13.4,100,147,0.0,1016.8,0
"2025-04-22 23:50",18.1,0.0,13.4,100,148,0.0,1016.8,0
"2025-04-23 00:00",18.2,0.0,13.4,100,143,0.0,1016.8,0
"2025-04-23 00:10",18.2,0.0,13.4,100,146,0.0,1016.8,0
"2025-04-23 00:20",18.2,0.0,13.4,100,146,0.0,1016.8,0
"2025-04-23 00:30",18.2,0.0,13.4,100,148,0.0,1016.8,0
"2025-04-23 00:40",18.1,0.0,13.4,100,150,0.0,1016.8,0
"2025-04-23 00:50",18.0,0.0,13.4,100,149,0.0,1016.8,0
"2025-04-23 01:00",18.0,0.0,13.4,100,148,0.0,1016.7,0
"2025-04-23 01:10",17.9,0.0,13.4,100,148,0.0,1016.7,0
"2025-04-23 01:20",17.9,0.0,13.4,100,143,0.0,1016.6,0
"2025-04-23 01:30",17.9,0.0,13.4,100,144,0.0,1016.5,0
"2025-04-23 01:40",17.9,0.0,13.3,100,145,0.0,1016.5,0
"2025-04-23 01:50",17.9,0.0,13.3,100,139,0.0,1016.5,0
"2025-04-23 02:00",17.9,0.0,13.3,100,147,0.0,1016.5,0
"2025-04-23 02:10",17.9,0.0,13.3,100,145,0.0,1016.5,0
"2025-04-23 02:20",17.8,0.0,13.3,100,149,0.0,1016.5,0
"2025-04-23 02:30",17.8,0.0,13.3,100,145,0.0,1016.5,0
"2025-04-23 02:40",17.9,0.0,13.3,100,139,0.0,1016.5,0
"2025-04-23 02:50",17.9,0.0,13.3,100,143,0.0,1016.4,0
"2025-04-23 03:00",17.9,0.0,13.3,100,140,0.0,1016.4,0
"2025-04-23 03:10",17.9,0.0,13.3,100,137,0.0,1016.4,1
"2025-04-23 03:20",17.9,0.0,13.3,100,137,0.0,1016.4,0
"2025-04-23 03:30",17.9,0.0,13.3,100,139,0.0,1016.4,0
"2025-04-23 03:40",17.9,0.0,13.3,100,140,0.0,1016.3,0
"2025-04-23 03:50",17.9,0.0,13.3,100,136,0.0,1016.2,0
"2025-04-23 04:00",17.8,0.0,13.3,100,134,0.0,1016.3,0
"2025-04-23 04:10",17.8,0.0,13.3,100,139,0.0,1016.2,0
"2025-04-23 04:20",17.8,0.0,13.3,100,140,0.0,1016.2,0
"2025-04-23 04:30",17.8,0.0,13.3,100,141,0.0,1016.1,0
"2025-04-23 04:40",17.7,0.0,13.3,100,140,0.0,1016.1,0
"2025-04-23 04:50",17.7,0.0,13.3,100,138,0.0,1016.1,0
"2025-04-23 05:00",17.7,0.0,13.3,100,140,0.0,1016.1,0
"2025-04-23 05:10",17.7,0.0,13.3,100,138,0.0,1016.1,0
"2025-04-23 05:20",17.7,0.0,13.3,100,136,0.0,1016.2,0
"2025-04-23 05:30",17.7,0.0,13.3,100,139,0.0,1016.4,0
"2025-04-23 05:40",17.6,0.0,13.3,100,141,0.0,1016.4,0
"2025-04-23 05:50",17.7,0.0,13.3,100,136,0.0,1016.5,0
"2025-04-23 06:00",17.7,0.0,13.3,100,136,0.0,1016.5,0
"2025-04-23 06:10",17.7,0.0,13.3,100,139,0.0,1016.6,0
"2025-04-23 06:20",17.7,0.0,13.3,100,135,0.0,1016.7,0
"2025-04-23 06:30",17.7,0.0,13.3,100,137,0.0,1016.8,2
"2025-04-23 06:40",17.7,0.0,13.3,100,135,0.0,1016.8,7
"2025-04-23 06:50",17.7,0.0,13.3,100,133,0.0,1016.9,20
