datetime,velocidad,direccion,tsm,estacion
2025-02-07 20:00:00,1.5,309.0,,SNM Casma
2025-02-07 21:00:00,0.4,293.0,,SNM Casma
2025-02-07 22:00:00,1.9,214.0,,SNM Casma
2025-02-07 23:00:00,1.0,230.0,,SNM Casma
2025-02-08 00:00:00,0.6,239.0,,SNM Casma
2025-02-08 01:00:00,0.2,261.0,,SNM Casma
2025-02-08 02:00:00,1.0,27.0,,SNM Casma
2025-02-08 03:00:00,0.3,234.0,,SNM Casma
2025-02-08 04:00:00,1.0,231.0,,SNM Casma
2025-02-08 05:00:00,0.1,285.0,,SNM Casma
2025-02-08 06:00:00,0.1,234.0,,SNM Casma
2025-02-08 07:00:00,1.1,254.0,,SNM Casma
2025-02-08 08:00:00,2.1,238.0,,SNM Casma
2025-02-08 09:00:00,0.4,239.0,,SNM Casma
2025-02-08 10:00:00,1.7,245.0,,SNM Casma
2025-02-08 11:00:00,1.9,253.0,,SNM Casma
2025-02-08 12:00:00,1.9,273.0,,SNM Casma
2025-02-08 13:00:00,1.5,252.0,,SNM Casma
2025-02-08 14:00:00,1.2,305.0,,SNM Casma
2025-02-08 15:00:00,1.2,305.0,,SNM Casma
2025-02-08 16:00:00,2.8,313.0,,SNM Casma
2025-02-08 17:00:00,2.0,257.0,,SNM Casma
2025-02-08 18:00:00,2.6,270.0,,SNM Casma
2025-02-08 19:00:00,2.6,270.0,,SNM Casma
2025-02-08 20:00:00,1.8,255.0,,SNM Casma
2025-02-08 21:00:00,0.2,275.0,,SNM Casma
2025-02-08 22:00:00,0.8,272.0,,SNM Casma
2025-02-08 23:00:00,0.8,254.0,,SNM Casma
2025-02-09 00:00:00,0.1,336.0,,SNM Casma
2025-02-09 01:00:00,0.6,289.0,,SNM Casma
2025-02-09 02:00:00,0.9,253.0,,SNM Casma
2025-02-09 03:00:00,0.0,193.0,,SNM Casma
2025-02-09 04:00:00,0.0,281.0,,SNM Casma
2025-02-09 05:00:00,1.6,236.0,,SNM Casma
2025-02-09 06:00:00,0.8,235.0,,SNM Casma
2025-02-09 07:00:00,0.2,239.0,,SNM Casma
